tick lo hi live mean spread devi
0 2.0703499856389307e-05 0.9999274400439696 12000 0.4983674832361589 0.08313232063247841 0.2883267601740747
1 0.00493820769142983 0.9737165513706312 12000 0.49922257712509144 0.026850670407410255 0.1638617417441004
2 0.1039321022338187 0.9084039821525576 12000 0.5002232594701767 0.012121073558651737 0.11009574723236015
3 0.1510111194210354 0.8206926121698893 12000 0.5018925594937688 0.007512840187444787 0.08667664153302657
4 0.1703804536488969 0.8261358858933197 12000 0.5027347496445161 0.005529332552160181 0.07435948192503886
5 0.19911441928496454 0.8221032947384456 12000 0.5032960008132024 0.004572966100158238 0.0676237096006884
6 0.19973304644585166 0.8014423869295251 12000 0.5027859860754667 0.004148139271553338 0.06440604996080211
7 0.22154694791960522 0.793066853081586 12000 0.5028845306856007 0.0038054910778285134 0.06168866247397907
8 0.19087036858781942 0.7661144882642748 12000 0.5018948967375517 0.003499935239282205 0.05916025050050249
9 0.20841734487858765 0.8554991046451093 12000 0.5023724628267435 0.003234538836879932 0.05687300622333878
10 0.21210118947807838 0.9019736900155284 12000 0.5027739025705683 0.0031125744023257932 0.05579045081665673
11 0.1065038716087564 0.7767514211593491 12000 0.5039522789085379 0.003027987795149901 0.05502715507047317
12 0.17859784320792643 0.8057532244525777 12000 0.5035426511505157 0.0029532790085808956 0.054344079793303114
13 0.2172657447408848 0.8030442741902413 12000 0.50306248230621 0.0028770496819078522 0.05363813645073673
14 0.22461320441608573 0.8040249782864044 12000 0.5027701846436178 0.002919895824923326 0.05403606041268484
15 0.17971193677405992 0.8135910088010498 12000 0.5022758253411594 0.002808167952126982 0.05299214991040637
16 0.12947915845086055 0.782562004762996 12000 0.5012228536472731 0.0028464941719948053 0.05335254606853177
17 0.11724666855234778 0.9075958128331787 12000 0.5016363121371675 0.00278392193317445 0.05276288404905905
18 0.22343506162315036 0.8175089033128473 12000 0.5010830229078841 0.0028524987191326174 0.05340878878174094
19 0.1337441551328665 0.9519846578848484 12000 0.5007883155855567 0.00280250007084983 0.052938644399435
20 0.19137473681377104 0.7664031855255498 12000 0.5019111887120051 0.002806280715344992 0.052974340159599835
21 0.1666526322583602 0.7728823401368276 12000 0.501116273779559 0.0027268127173219665 0.05221889234100975
22 0.12348166533514199 0.831633083794164 12000 0.5011810194112962 0.0027545708288083197 0.05248400545698013
23 0.20967244433078536 0.7933206734931 12000 0.5016307873602203 0.0027321254444418784 0.05226973736725562
24 0.1534299257011108 0.829556322911625 12000 0.5016695871677043 0.0026967882364988373 0.051930609822135126
25 0.13338434603715338 0.8063494903875932 12000 0.5011125337940756 0.0027012553405390298 0.05197360234329568
26 0.18187108633000815 0.7841115474174746 12000 0.5023888282311387 0.002563637047897071 0.05063237154130815
27 0.11616597349664848 0.7844626074883482 12000 0.5021001460376067 0.002625801394606126 0.05124257404352484
28 0.18686431070357445 0.8284972104525218 12000 0.5020965125825887 0.002756263042908203 0.05250012421802641
29 0.19835664068334308 0.7919798151364559 12000 0.5029814499184616 0.002690674816801028 0.0518717149976847
30 0.21525034430005457 0.8302657005031675 12000 0.501766163128242 0.0027235553370647514 0.0521876933487652
31 0.19567590024045672 0.7840081872305185 12000 0.5015972304216195 0.002692815854082341 0.051892348704624475
32 0.1928138359792717 0.8222483990462208 12000 0.5010751414079515 0.0026571377104676647 0.051547431657335406
33 0.16231910122986734 0.7937932392113008 12000 0.500588574994525 0.002751149823386695 0.05245140439861162
34 0.005597672856664182 0.7801072219308972 12000 0.499895116810742 0.0027771043595222243 0.052698238675711204
35 0.11945717150754837 0.9011893433949558 12000 0.4996971229824244 0.0027717699367239383 0.05264760143372097
36 0.2146173357146067 0.9842252942616702 12000 0.500056659378635 0.0026222188124499887 0.0512076050255232
37 0.19643270977091276 0.7693898959753249 12000 0.49975017788965354 0.0026974715191175405 0.05193718820958197
38 0.20977870955747244 0.8007487798046742 12000 0.4998603695075587 0.002615302052830855 0.05114002398152405
39 0.224239846430655 0.7895278155411867 12000 0.4997562421850661 0.002573028552199204 0.05072502885360642
40 0.19965139057140166 0.793643774885106 12000 0.49952829207187766 0.0025201548219294908 0.05020114363168922
41 0.1742680240713912 0.7917956060555027 12000 0.5008768772872715 0.0026150586209396027 0.05113764387356542
42 0.16187237161522205 0.8687789147444751 12000 0.5007418450392628 0.0027363332860892847 0.05230997310350374
43 0.20869143308139218 0.8149729890298589 12000 0.49995786285617716 0.002626069833006101 0.05124519326733095
44 0.2070767157085028 0.7809423621781222 12000 0.5008353350080297 0.002516420837590019 0.050163939613930036
