tick lo hi live mean spread devi
0 8.486552286024462e-06 0.9999852575449969 120000 0.49986864217524696 0.08340022741992463 0.28879097530900205
1 0.0010965907822692023 0.9939151598775866 120000 0.49986864217524696 0.02649945698584056 0.16278653809772034
2 0.07779231858005084 0.9761163039068057 120000 0.49986864217524696 0.011105597617033534 0.10538309929506502
3 0.15611569293899907 0.86002694093513 120000 0.49986864217524696 0.006060456064299041 0.07784893104146672
4 0.22525606095116948 0.7752631334838147 120000 0.49986864217524696 0.003996551568185235 0.0632182850778573
5 0.2669189116456362 0.7374249015898497 120000 0.49986864217524696 0.0029400726271225255 0.05422243656571074
6 0.2973965190854526 0.7262518981810236 120000 0.49986864217524696 0.0023066746862013083 0.04802785323331981
7 0.29932246044548416 0.6916384238391907 120000 0.49986864217524696 0.00187814876706739 0.04333761376757366
8 0.31274160548397834 0.6831023379350369 120000 0.49986864217524696 0.001562287194359206 0.03952577885835023
9 0.32112868713059556 0.6649584328322522 120000 0.49986864217524696 0.0013167702344139887 0.03628732884098785
10 0.3420840363332537 0.6598102879680812 120000 0.49986864217524696 0.0011203689809711585 0.033471913315063995
11 0.3486341041917959 0.6587396405086193 120000 0.49986864217524696 0.0009627676838353103 0.03102849793069768
12 0.3671516233449741 0.646441056096324 120000 0.49986864217524696 0.0008316914091295178 0.028839060475846258
13 0.3733533067923256 0.6453326326450584 120000 0.49986864217524696 0.0007237872177878311 0.026903293809268616
14 0.3762615228030163 0.6364523010149723 120000 0.49986864217524696 0.0006329352794337232 0.025158205012157032
15 0.380072161001956 0.6251435949453505 120000 0.49986864217524696 0.0005550538430727821 0.02355958070664209
16 0.38619637399981377 0.6207102898499539 120000 0.49986864217524696 0.0004887238611657937 0.02210709979092223
17 0.3892434521441135 0.6163813227466601 120000 0.49986864217524696 0.0004317393960795972 0.02077833958909126
18 0.39477512837549916 0.6068403741503485 120000 0.49986864217524696 0.0003828403585864831 0.019566306718092792
19 0.3971408166816389 0.6037660593764596 120000 0.49986864217524696 0.0003396882108933628 0.01843063240622423
20 0.4032964755534632 0.6024963679970466 120000 0.49986864217524696 0.00030258308359507296 0.017394915452369205
21 0.4069935583603568 0.6004130644991679 120000 0.49986864217524696 0.00026982955198303303 0.01642648933835325
22 0.4111160169705377 0.5979417216280655 120000 0.49986864217524696 0.00024126668408177716 0.01553276163731927
23 0.41471170239363436 0.595033563926382 120000 0.49986864217524696 0.00021598912709948153 0.014696568548456525
24 0.41956749865589993 0.5943065245009611 120000 0.49986864217524696 0.0001936924698463568 0.013917344209523482
25 0.4248068852834046 0.5875871455686482 120000 0.49986864217524696 0.00017390083827083932 0.013187146706958232
26 0.42690403428565155 0.5860568158399093 120000 0.49986864217524696 0.0001564128731139695 0.012506513227673391
27 0.42881454780241657 0.5754676521938455 120000 0.49986864217524696 0.00014053467828211956 0.011854732315920068
28 0.43260622001051846 0.5722571683298031 120000 0.49986864217524696 0.0001265587364206093 0.011249832728561315
29 0.4327405037013122 0.5710810868449541 120000 0.49986864217524696 0.0001140700791551701 0.010680359504959096
30 0.4342723622011797 0.5636388835865318 120000 0.49986864217524696 0.0001030029791801295 0.010149038337701238
31 0.4399795460695157 0.5617797699471734 120000 0.49986864217524696 9.303967965769811e-05 0.00964570783601173
32 0.44218693098732575 0.5566386894958798 120000 0.49986864217524696 8.419381399804944e-05 0.009175718718337514
33 0.44444807559303834 0.5537582364786717 120000 0.49986864217524696 7.614914126608698e-05 0.008726347532965152
34 0.4497223834604302 0.5497549979172529 120000 0.49986864217524696 6.892920609234615e-05 0.00830236147685381
35 0.4511860108163003 0.5490325468447564 120000 0.49986864217524696 6.249130588893458e-05 0.007905144267433365
36 0.453475782942849 0.5480889982879247 120000 0.49986864217524696 5.6772235176923445e-05 0.007534735242656071
37 0.45534026902251373 0.5466635858224745 120000 0.49986864217524696 5.162990405713504e-05 0.007185395191437631
38 0.4567885412152937 0.5439692999446579 120000 0.49986864217524696 4.69856410466867e-05 0.006854607286102297
39 0.4572338237886267 0.543564738548707 120000 0.49986864217524696 4.278896308589024e-05 0.006541327318357509
40 0.45799116282886854 0.54275578208266 120000 0.49986864217524696 3.9016131445823654e-05 0.006246289414190128
41 0.45973019160854156 0.5423934123538225 120000 0.49986864217524696 3.5563851585929606e-05 0.005963543542721023
42 0.4601901849463196 0.5423794105372939 120000 0.49986864217524696 3.241485738672664e-05 0.005693404727114228
43 0.46168969205472166 0.5404801243000413 120000 0.49986864217524696 2.96008684263352e-05 0.005440668012876287
44 0.46236283606293394 0.5359620086119571 120000 0.49986864217524696 2.7017731732000424e-05 0.005197858379371299
45 0.46284636444694127 0.5343432957191232 120000 0.49986864217524696 2.4681236220854637e-05 0.004968021358735753
